start time,end time,demand_kwh,unit
2023-11-21 10:00:00,2023-11-21 11:00:00,9950.46,kWh
2023-11-21 11:00:00,2023-11-21 12:00:00,9938.73,kWh
2023-11-21 12:00:00,2023-11-21 13:00:00,10021.82,kWh
2023-11-21 13:00:00,2023-11-21 14:00:00,10430.64,kWh
2023-11-21 14:00:00,2023-11-21 15:00:00,9929.36,kWh
2023-11-21 15:00:00,2023-11-21 16:00:00,10366.91,kWh
2023-11-21 16:00:00,2023-11-21 17:00:00,10125.1,kWh
2023-11-21 17:00:00,2023-11-21 18:00:00,10003.34,kWh
2023-11-21 18:00:00,2023-11-21 19:00:00,10498.13,kWh
2023-11-21 19:00:00,2023-11-21 20:00:00,10154.18,kWh
2023-11-21 20:00:00,2023-11-21 21:00:00,10553.96,kWh
2023-11-21 21:00:00,2023-11-21 22:00:00,10836.31,kWh
2023-11-21 22:00:00,2023-11-21 23:00:00,10591.4,kWh
2023-11-21 23:00:00,2023-11-22 00:00:00,10624.59,kWh
2023-11-22 00:00:00,2023-11-22 01:00:00,10966.57,kWh
2023-11-22 01:00:00,2023-11-22 02:00:00,10779.6,kWh
2023-11-22 02:00:00,2023-11-22 03:00:00,10562.81,kWh
2023-11-22 03:00:00,2023-11-22 04:00:00,10759.94,kWh
2023-11-22 04:00:00,2023-11-22 05:00:00,10789.17,kWh
2023-11-22 05:00:00,2023-11-22 06:00:00,10747.13,kWh
2023-11-22 06:00:00,2023-11-22 07:00:00,10244.23,kWh
2023-11-22 07:00:00,2023-11-22 08:00:00,10111.81,kWh
2023-11-22 08:00:00,2023-11-22 09:00:00,10039.51,kWh
2023-11-22 09:00:00,2023-11-22 10:00:00,10355.98,kWh
2023-11-22 10:00:00,2023-11-22 11:00:00,10537.6,kWh
2023-11-22 11:00:00,2023-11-22 12:00:00,9934.88,kWh
2023-11-22 12:00:00,2023-11-22 13:00:00,9645.03,kWh
2023-11-22 13:00:00,2023-11-22 14:00:00,10340.55,kWh
2023-11-22 14:00:00,2023-11-22 15:00:00,10897.8,kWh
2023-11-22 15:00:00,2023-11-22 16:00:00,11386.61,kWh
2023-11-22 16:00:00,2023-11-22 17:00:00,10692.55,kWh
2023-11-22 17:00:00,2023-11-22 18:00:00,10872.48,kWh
2023-11-22 18:00:00,2023-11-22 19:00:00,10855.92,kWh
2023-11-22 19:00:00,2023-11-22 20:00:00,10848.91,kWh
2023-11-22 20:00:00,2023-11-22 21:00:00,10681.98,kWh
2023-11-22 21:00:00,2023-11-22 22:00:00,11075.83,kWh
2023-11-22 22:00:00,2023-11-22 23:00:00,10940.0,kWh
2023-11-22 23:00:00,2023-11-23 00:00:00,11552.5,kWh
2023-11-23 00:00:00,2023-11-23 01:00:00,10903.45,kWh
2023-11-23 01:00:00,2023-11-23 02:00:00,11561.76,kWh
2023-11-23 02:00:00,2023-11-23 03:00:00,11297.57,kWh
2023-11-23 03:00:00,2023-11-23 04:00:00,11358.11,kWh
2023-11-23 04:00:00,2023-11-23 05:00:00,11232.92,kWh
2023-11-23 05:00:00,2023-11-23 06:00:00,11278.52,kWh
2023-11-23 06:00:00,2023-11-23 07:00:00,11426.43,kWh
2023-11-23 07:00:00,2023-11-23 08:00:00,11177.84,kWh
2023-11-23 08:00:00,2023-11-23 09:00:00,10843.32,kWh
2023-11-23 09:00:00,2023-11-23 10:00:00,9506.11,kWh
2023-11-23 10:00:00,2023-11-23 11:00:00,9598.17,kWh
2023-11-23 11:00:00,2023-11-23 12:00:00,9843.75,kWh
2023-11-23 12:00:00,2023-11-23 13:00:00,9233.18,kWh
2023-11-23 13:00:00,2023-11-23 14:00:00,9012.44,kWh
2023-11-23 14:00:00,2023-11-23 15:00:00,9405.46,kWh
2023-11-23 15:00:00,2023-11-23 16:00:00,9244.08,kWh
2023-11-23 16:00:00,2023-11-23 17:00:00,9020.66,kWh
2023-11-23 17:00:00,2023-11-23 18:00:00,8705.82,kWh
2023-11-23 18:00:00,2023-11-23 19:00:00,9199.07,kWh
2023-11-23 19:00:00,2023-11-23 20:00:00,9194.65,kWh
2023-11-23 20:00:00,2023-11-23 21:00:00,9796.22,kWh
2023-11-23 21:00:00,2023-11-23 22:00:00,10126.85,kWh
2023-11-23 22:00:00,2023-11-23 23:00:00,9974.68,kWh
2023-11-23 23:00:00,2023-11-24 00:00:00,10170.11,kWh
2023-11-24 00:00:00,2023-11-24 01:00:00,9619.53,kWh
2023-11-24 01:00:00,2023-11-24 02:00:00,9868.76,kWh
2023-11-24 02:00:00,2023-11-24 03:00:00,10034.29,kWh
2023-11-24 03:00:00,2023-11-24 04:00:00,9968.83,kWh
2023-11-24 04:00:00,2023-11-24 05:00:00,9504.73,kWh
2023-11-24 05:00:00,2023-11-24 06:00:00,9039.84,kWh
2023-11-24 06:00:00,2023-11-24 07:00:00,9540.12,kWh
2023-11-24 07:00:00,2023-11-24 08:00:00,9942.6,kWh
2023-11-24 08:00:00,2023-11-24 09:00:00,9424.17,kWh
2023-11-24 09:00:00,2023-11-24 10:00:00,9048.57,kWh
2023-11-24 10:00:00,2023-11-24 11:00:00,9173.83,kWh
2023-11-24 11:00:00,2023-11-24 12:00:00,8978.33,kWh
2023-11-24 12:00:00,2023-11-24 13:00:00,9031.9,kWh
2023-11-24 13:00:00,2023-11-24 14:00:00,9243.57,kWh
2023-11-24 14:00:00,2023-11-24 15:00:00,9220.13,kWh
2023-11-24 15:00:00,2023-11-24 16:00:00,8917.65,kWh
2023-11-24 16:00:00,2023-11-24 17:00:00,8346.09,kWh
2023-11-24 17:00:00,2023-11-24 18:00:00,8562.47,kWh
2023-11-24 18:00:00,2023-11-24 19:00:00,8261.95,kWh
2023-11-24 19:00:00,2023-11-24 20:00:00,8307.33,kWh
2023-11-24 20:00:00,2023-11-24 21:00:00,7859.88,kWh
2023-11-24 21:00:00,2023-11-24 22:00:00,7614.14,kWh
2023-11-24 22:00:00,2023-11-24 23:00:00,7352.57,kWh
2023-11-24 23:00:00,2023-11-25 00:00:00,7684.16,kWh
2023-11-25 00:00:00,2023-11-25 01:00:00,7576.85,kWh
2023-11-25 01:00:00,2023-11-25 02:00:00,7806.61,kWh
2023-11-25 02:00:00,2023-11-25 03:00:00,7542.29,kWh
2023-11-25 03:00:00,2023-11-25 04:00:00,7900.17,kWh
2023-11-25 04:00:00,2023-11-25 05:00:00,7972.28,kWh
2023-11-25 05:00:00,2023-11-25 06:00:00,7929.94,kWh
2023-11-25 06:00:00,2023-11-25 07:00:00,7982.23,kWh
2023-11-25 07:00:00,2023-11-25 08:00:00,7107.96,kWh
2023-11-25 08:00:00,2023-11-25 09:00:00,7449.5,kWh
2023-11-25 09:00:00,2023-11-25 10:00:00,7802.84,kWh
2023-11-25 10:00:00,2023-11-25 11:00:00,7562.56,kWh
2023-11-25 11:00:00,2023-11-25 12:00:00,7679.92,kWh
2023-11-25 12:00:00,2023-11-25 13:00:00,6985.54,kWh
2023-11-25 13:00:00,2023-11-25 14:00:00,7393.14,kWh
2023-11-25 14:00:00,2023-11-25 15:00:00,7194.26,kWh
2023-11-25 15:00:00,2023-11-25 16:00:00,7293.73,kWh
2023-11-25 16:00:00,2023-11-25 17:00:00,7265.31,kWh
2023-11-25 17:00:00,2023-11-25 18:00:00,7277.62,kWh
2023-11-25 18:00:00,2023-11-25 19:00:00,7441.49,kWh
2023-11-25 19:00:00,2023-11-25 20:00:00,7292.0,kWh
2023-11-25 20:00:00,2023-11-25 21:00:00,6986.62,kWh
2023-11-25 21:00:00,2023-11-25 22:00:00,7326.97,kWh
2023-11-25 22:00:00,2023-11-25 23:00:00,7467.76,kWh
2023-11-25 23:00:00,2023-11-26 00:00:00,7523.65,kWh
2023-11-26 00:00:00,2023-11-26 01:00:00,7461.7,kWh
2023-11-26 01:00:00,2023-11-26 02:00:00,8012.38,kWh
2023-11-26 02:00:00,2023-11-26 03:00:00,7874.23,kWh
2023-11-26 03:00:00,2023-11-26 04:00:00,7633.86,kWh
2023-11-26 04:00:00,2023-11-26 05:00:00,7659.86,kWh
2023-11-26 05:00:00,2023-11-26 06:00:00,7714.91,kWh
2023-11-26 06:00:00,2023-11-26 07:00:00,7677.17,kWh
2023-11-26 07:00:00,2023-11-26 08:00:00,7584.09,kWh
2023-11-26 08:00:00,2023-11-26 09:00:00,7587.72,kWh
2023-11-26 09:00:00,2023-11-26 10:00:00,7506.28,kWh
2023-11-26 10:00:00,2023-11-26 11:00:00,7277.51,kWh
2023-11-26 11:00:00,2023-11-26 12:00:00,7247.47,kWh
2023-11-26 12:00:00,2023-11-26 13:00:00,7094.55,kWh
2023-11-26 13:00:00,2023-11-26 14:00:00,7229.66,kWh
2023-11-26 14:00:00,2023-11-26 15:00:00,7119.72,kWh
2023-11-26 15:00:00,2023-11-26 16:00:00,7125.46,kWh
2023-11-26 16:00:00,2023-11-26 17:00:00,7330.83,kWh
2023-11-26 17:00:00,2023-11-26 18:00:00,7177.3,kWh
2023-11-26 18:00:00,2023-11-26 19:00:00,7318.53,kWh
2023-11-26 19:00:00,2023-11-26 20:00:00,7322.33,kWh
2023-11-26 20:00:00,2023-11-26 21:00:00,7578.29,kWh
2023-11-26 21:00:00,2023-11-26 22:00:00,9676.52,kWh
2023-11-26 22:00:00,2023-11-26 23:00:00,10235.61,kWh
2023-11-26 23:00:00,2023-11-27 00:00:00,9620.66,kWh
2023-11-27 00:00:00,2023-11-27 01:00:00,9227.77,kWh
2023-11-27 01:00:00,2023-11-27 02:00:00,9155.85,kWh
2023-11-27 02:00:00,2023-11-27 03:00:00,9504.4,kWh
2023-11-27 03:00:00,2023-11-27 04:00:00,9921.28,kWh
2023-11-27 04:00:00,2023-11-27 05:00:00,10233.75,kWh
2023-11-27 05:00:00,2023-11-27 06:00:00,9836.7,kWh
2023-11-27 06:00:00,2023-11-27 07:00:00,9976.39,kWh
2023-11-27 07:00:00,2023-11-27 08:00:00,9936.57,kWh
2023-11-27 08:00:00,2023-11-27 09:00:00,9768.22,kWh
2023-11-27 09:00:00,2023-11-27 10:00:00,9566.2,kWh
2023-11-27 10:00:00,2023-11-27 11:00:00,9774.83,kWh
2023-11-27 11:00:00,2023-11-27 12:00:00,9733.26,kWh
2023-11-27 12:00:00,2023-11-27 13:00:00,9675.89,kWh
2023-11-27 13:00:00,2023-11-27 14:00:00,9918.97,kWh
2023-11-27 14:00:00,2023-11-27 15:00:00,11725.06,kWh
2023-11-27 15:00:00,2023-11-27 16:00:00,10810.21,kWh
2023-11-27 16:00:00,2023-11-27 17:00:00,10034.78,kWh
2023-11-27 17:00:00,2023-11-27 18:00:00,9664.15,kWh
2023-11-27 18:00:00,2023-11-27 19:00:00,9794.33,kWh
2023-11-27 19:00:00,2023-11-27 20:00:00,9262.29,kWh
2023-11-27 20:00:00,2023-11-27 21:00:00,9581.21,kWh
2023-11-27 21:00:00,2023-11-27 22:00:00,10147.17,kWh
2023-11-27 22:00:00,2023-11-27 23:00:00,10047.74,kWh
2023-11-27 23:00:00,2023-11-28 00:00:00,9827.65,kWh
2023-11-28 00:00:00,2023-11-28 01:00:00,10110.88,kWh
2023-11-28 01:00:00,2023-11-28 02:00:00,9986.31,kWh
2023-11-28 02:00:00,2023-11-28 03:00:00,10022.24,kWh
2023-11-28 03:00:00,2023-11-28 04:00:00,10086.71,kWh
2023-11-28 04:00:00,2023-11-28 05:00:00,10415.98,kWh
2023-11-28 05:00:00,2023-11-28 06:00:00,10274.8,kWh
2023-11-28 06:00:00,2023-11-28 07:00:00,9817.55,kWh
2023-11-28 07:00:00,2023-11-28 08:00:00,8937.51,kWh
2023-11-28 08:00:00,2023-11-28 09:00:00,8371.65,kWh
2023-11-28 09:00:00,2023-11-28 10:00:00,8814.75,kWh
2023-11-28 10:00:00,2023-11-28 11:00:00,9086.98,kWh
2023-11-28 11:00:00,2023-11-28 12:00:00,8996.79,kWh
2023-11-28 12:00:00,2023-11-28 13:00:00,8752.79,kWh
2023-11-28 13:00:00,2023-11-28 14:00:00,9043.97,kWh
2023-11-28 14:00:00,2023-11-28 15:00:00,9456.81,kWh
2023-11-28 15:00:00,2023-11-28 16:00:00,10018.13,kWh
2023-11-28 16:00:00,2023-11-28 17:00:00,9220.65,kWh
2023-11-28 17:00:00,2023-11-28 18:00:00,9586.76,kWh
2023-11-28 18:00:00,2023-11-28 19:00:00,9659.08,kWh
2023-11-28 19:00:00,2023-11-28 20:00:00,9599.05,kWh
2023-11-28 20:00:00,2023-11-28 21:00:00,9430.2,kWh
2023-11-28 21:00:00,2023-11-28 22:00:00,9758.33,kWh
2023-11-28 22:00:00,2023-11-28 23:00:00,9884.37,kWh
2023-11-28 23:00:00,2023-11-29 00:00:00,9722.95,kWh
2023-11-29 00:00:00,2023-11-29 01:00:00,9944.66,kWh
2023-11-29 01:00:00,2023-11-29 02:00:00,9867.5,kWh
2023-11-29 02:00:00,2023-11-29 03:00:00,10132.08,kWh
2023-11-29 03:00:00,2023-11-29 04:00:00,9922.68,kWh
2023-11-29 04:00:00,2023-11-29 05:00:00,9957.99,kWh
2023-11-29 05:00:00,2023-11-29 06:00:00,9668.58,kWh
2023-11-29 06:00:00,2023-11-29 07:00:00,9548.29,kWh
2023-11-29 07:00:00,2023-11-29 08:00:00,9673.21,kWh
2023-11-29 08:00:00,2023-11-29 09:00:00,9276.22,kWh
2023-11-29 09:00:00,2023-11-29 10:00:00,9760.23,kWh
2023-11-29 10:00:00,2023-11-29 11:00:00,9602.56,kWh
2023-11-29 11:00:00,2023-11-29 12:00:00,9247.26,kWh
2023-11-29 12:00:00,2023-11-29 13:00:00,8882.65,kWh
2023-11-29 13:00:00,2023-11-29 14:00:00,10238.53,kWh
2023-11-29 14:00:00,2023-11-29 15:00:00,10600.05,kWh
2023-11-29 15:00:00,2023-11-29 16:00:00,10327.61,kWh
2023-11-29 16:00:00,2023-11-29 17:00:00,9442.48,kWh
2023-11-29 17:00:00,2023-11-29 18:00:00,10226.74,kWh
2023-11-29 18:00:00,2023-11-29 19:00:00,10208.59,kWh
2023-11-29 19:00:00,2023-11-29 20:00:00,9903.11,kWh
2023-11-29 20:00:00,2023-11-29 21:00:00,10520.22,kWh
2023-11-29 21:00:00,2023-11-29 22:00:00,9987.01,kWh
2023-11-29 22:00:00,2023-11-29 23:00:00,9554.0,kWh
2023-11-29 23:00:00,2023-11-30 00:00:00,10275.04,kWh
2023-11-30 00:00:00,2023-11-30 01:00:00,10172.73,kWh
2023-11-30 01:00:00,2023-11-30 02:00:00,10255.93,kWh
2023-11-30 02:00:00,2023-11-30 03:00:00,9939.38,kWh
2023-11-30 03:00:00,2023-11-30 04:00:00,10099.93,kWh
2023-11-30 04:00:00,2023-11-30 05:00:00,10027.02,kWh
2023-11-30 05:00:00,2023-11-30 06:00:00,10352.15,kWh
2023-11-30 06:00:00,2023-11-30 07:00:00,10493.65,kWh
2023-11-30 07:00:00,2023-11-30 08:00:00,9499.97,kWh
2023-11-30 08:00:00,2023-11-30 09:00:00,9294.7,kWh
2023-11-30 09:00:00,2023-11-30 10:00:00,10163.24,kWh
2023-11-30 10:00:00,2023-11-30 11:00:00,10218.31,kWh
2023-11-30 11:00:00,2023-11-30 12:00:00,10009.49,kWh
2023-11-30 12:00:00,2023-11-30 13:00:00,9681.74,kWh
2023-11-30 13:00:00,2023-11-30 14:00:00,9895.47,kWh
2023-11-30 14:00:00,2023-11-30 15:00:00,10235.2,kWh
2023-11-30 15:00:00,2023-11-30 16:00:00,10018.72,kWh
2023-11-30 16:00:00,2023-11-30 17:00:00,10571.53,kWh
2023-11-30 17:00:00,2023-11-30 18:00:00,10205.72,kWh
2023-11-30 18:00:00,2023-11-30 19:00:00,10426.45,kWh
2023-11-30 19:00:00,2023-11-30 20:00:00,10350.56,kWh
2023-11-30 20:00:00,2023-11-30 21:00:00,10174.65,kWh
2023-11-30 21:00:00,2023-11-30 22:00:00,10489.5,kWh
2023-11-30 22:00:00,2023-11-30 23:00:00,10552.98,kWh
2023-11-30 23:00:00,2023-12-01 00:00:00,9960.48,kWh
2023-12-01 00:00:00,2023-12-01 01:00:00,9943.84,kWh
2023-12-01 01:00:00,2023-12-01 02:00:00,10566.22,kWh
2023-12-01 02:00:00,2023-12-01 03:00:00,10331.29,kWh
2023-12-01 03:00:00,2023-12-01 04:00:00,10420.43,kWh
2023-12-01 04:00:00,2023-12-01 05:00:00,10387.45,kWh
2023-12-01 05:00:00,2023-12-01 06:00:00,10521.12,kWh
2023-12-01 06:00:00,2023-12-01 07:00:00,9673.7,kWh
2023-12-01 07:00:00,2023-12-01 08:00:00,10751.5,kWh
2023-12-01 08:00:00,2023-12-01 09:00:00,10365.1,kWh
2023-12-01 09:00:00,2023-12-01 10:00:00,9960.32,kWh
2023-12-01 10:00:00,2023-12-01 11:00:00,9294.03,kWh
2023-12-01 11:00:00,2023-12-01 12:00:00,9312.51,kWh
2023-12-01 12:00:00,2023-12-01 13:00:00,9257.37,kWh
2023-12-01 13:00:00,2023-12-01 14:00:00,9162.0,kWh
2023-12-01 14:00:00,2023-12-01 15:00:00,9333.34,kWh
2023-12-01 15:00:00,2023-12-01 16:00:00,8902.5,kWh
2023-12-01 16:00:00,2023-12-01 17:00:00,9270.45,kWh
2023-12-01 17:00:00,2023-12-01 18:00:00,8546.37,kWh
2023-12-01 18:00:00,2023-12-01 19:00:00,8756.52,kWh
2023-12-01 19:00:00,2023-12-01 20:00:00,8779.18,kWh
2023-12-01 20:00:00,2023-12-01 21:00:00,8734.84,kWh
2023-12-01 21:00:00,2023-12-01 22:00:00,8645.78,kWh
2023-12-01 22:00:00,2023-12-01 23:00:00,8083.13,kWh
2023-12-01 23:00:00,2023-12-02 00:00:00,7993.9,kWh
2023-12-02 00:00:00,2023-12-02 01:00:00,7878.94,kWh
2023-12-02 01:00:00,2023-12-02 02:00:00,7759.25,kWh
2023-12-02 02:00:00,2023-12-02 03:00:00,7734.37,kWh
2023-12-02 03:00:00,2023-12-02 04:00:00,7597.36,kWh
2023-12-02 04:00:00,2023-12-02 05:00:00,7778.74,kWh
2023-12-02 05:00:00,2023-12-02 06:00:00,7820.07,kWh
2023-12-02 06:00:00,2023-12-02 07:00:00,8174.88,kWh
2023-12-02 07:00:00,2023-12-02 08:00:00,8070.66,kWh
2023-12-02 08:00:00,2023-12-02 09:00:00,7988.92,kWh
2023-12-02 09:00:00,2023-12-02 10:00:00,8079.21,kWh
2023-12-02 10:00:00,2023-12-02 11:00:00,7885.93,kWh
2023-12-02 11:00:00,2023-12-02 12:00:00,7834.33,kWh
2023-12-02 12:00:00,2023-12-02 13:00:00,7639.21,kWh
2023-12-02 13:00:00,2023-12-02 14:00:00,7580.73,kWh
2023-12-02 14:00:00,2023-12-02 15:00:00,7790.39,kWh
2023-12-02 15:00:00,2023-12-02 16:00:00,7951.79,kWh
2023-12-02 16:00:00,2023-12-02 17:00:00,7672.88,kWh
2023-12-02 17:00:00,2023-12-02 18:00:00,7622.19,kWh
2023-12-02 18:00:00,2023-12-02 19:00:00,7600.32,kWh
2023-12-02 19:00:00,2023-12-02 20:00:00,7571.02,kWh
2023-12-02 20:00:00,2023-12-02 21:00:00,7634.98,kWh
2023-12-02 21:00:00,2023-12-02 22:00:00,7572.76,kWh
2023-12-02 22:00:00,2023-12-02 23:00:00,7550.36,kWh
2023-12-02 23:00:00,2023-12-03 00:00:00,7381.7,kWh
2023-12-03 00:00:00,2023-12-03 01:00:00,7552.7,kWh
2023-12-03 01:00:00,2023-12-03 02:00:00,7640.59,kWh
2023-12-03 02:00:00,2023-12-03 03:00:00,7821.65,kWh
2023-12-03 03:00:00,2023-12-03 04:00:00,8189.43,kWh
2023-12-03 04:00:00,2023-12-03 05:00:00,8091.29,kWh
2023-12-03 05:00:00,2023-12-03 06:00:00,8079.12,kWh
2023-12-03 06:00:00,2023-12-03 07:00:00,9066.2,kWh
2023-12-03 07:00:00,2023-12-03 08:00:00,8506.44,kWh
2023-12-03 08:00:00,2023-12-03 09:00:00,8365.7,kWh
2023-12-03 09:00:00,2023-12-03 10:00:00,8237.39,kWh
2023-12-03 10:00:00,2023-12-03 11:00:00,8094.51,kWh
2023-12-03 11:00:00,2023-12-03 12:00:00,7799.82,kWh
2023-12-03 12:00:00,2023-12-03 13:00:00,7788.37,kWh
2023-12-03 13:00:00,2023-12-03 14:00:00,7938.46,kWh
2023-12-03 14:00:00,2023-12-03 15:00:00,7919.92,kWh
2023-12-03 15:00:00,2023-12-03 16:00:00,7950.2,kWh
2023-12-03 16:00:00,2023-12-03 17:00:00,7772.91,kWh
2023-12-03 17:00:00,2023-12-03 18:00:00,8072.24,kWh
2023-12-03 18:00:00,2023-12-03 19:00:00,8459.69,kWh
2023-12-03 19:00:00,2023-12-03 20:00:00,8378.04,kWh
2023-12-03 20:00:00,2023-12-03 21:00:00,9040.57,kWh
2023-12-03 21:00:00,2023-12-03 22:00:00,9449.76,kWh
2023-12-03 22:00:00,2023-12-03 23:00:00,9877.92,kWh
2023-12-03 23:00:00,2023-12-04 00:00:00,10183.28,kWh
2023-12-04 00:00:00,2023-12-04 01:00:00,10316.48,kWh
2023-12-04 01:00:00,2023-12-04 02:00:00,10533.55,kWh
2023-12-04 02:00:00,2023-12-04 03:00:00,8720.05,kWh
2023-12-04 03:00:00,2023-12-04 04:00:00,6815.65,kWh
2023-12-04 04:00:00,2023-12-04 05:00:00,5238.19,kWh
2023-12-04 05:00:00,2023-12-04 06:00:00,5287.09,kWh
2023-12-04 06:00:00,2023-12-04 07:00:00,5763.78,kWh
2023-12-04 07:00:00,2023-12-04 08:00:00,5552.57,kWh
2023-12-04 08:00:00,2023-12-04 09:00:00,5977.87,kWh
2023-12-04 09:00:00,2023-12-04 10:00:00,6065.69,kWh
2023-12-04 10:00:00,2023-12-04 11:00:00,6076.64,kWh
2023-12-04 11:00:00,2023-12-04 12:00:00,6047.84,kWh
2023-12-04 12:00:00,2023-12-04 13:00:00,6094.39,kWh
2023-12-04 13:00:00,2023-12-04 14:00:00,6033.98,kWh
2023-12-04 14:00:00,2023-12-04 15:00:00,6437.87,kWh
2023-12-04 15:00:00,2023-12-04 16:00:00,6611.91,kWh
2023-12-04 16:00:00,2023-12-04 17:00:00,6200.8,kWh
2023-12-04 17:00:00,2023-12-04 18:00:00,6059.45,kWh
2023-12-04 18:00:00,2023-12-04 19:00:00,6025.87,kWh
2023-12-04 19:00:00,2023-12-04 20:00:00,5950.89,kWh
2023-12-04 20:00:00,2023-12-04 21:00:00,6255.62,kWh
2023-12-04 21:00:00,2023-12-04 22:00:00,7976.73,kWh
2023-12-04 22:00:00,2023-12-04 23:00:00,10097.4,kWh
2023-12-04 23:00:00,2023-12-05 00:00:00,9646.5,kWh
2023-12-05 00:00:00,2023-12-05 01:00:00,9109.54,kWh
2023-12-05 01:00:00,2023-12-05 02:00:00,9619.94,kWh
2023-12-05 02:00:00,2023-12-05 03:00:00,10088.11,kWh
2023-12-05 03:00:00,2023-12-05 04:00:00,10524.4,kWh
2023-12-05 04:00:00,2023-12-05 05:00:00,9944.17,kWh
2023-12-05 05:00:00,2023-12-05 06:00:00,9557.54,kWh
2023-12-05 06:00:00,2023-12-05 07:00:00,9287.03,kWh
2023-12-05 07:00:00,2023-12-05 08:00:00,10203.59,kWh
2023-12-05 08:00:00,2023-12-05 09:00:00,9880.74,kWh
2023-12-05 09:00:00,2023-12-05 10:00:00,10045.55,kWh
2023-12-05 10:00:00,2023-12-05 11:00:00,10292.2,kWh
2023-12-05 11:00:00,2023-12-05 12:00:00,10006.02,kWh
2023-12-05 12:00:00,2023-12-05 13:00:00,9652.27,kWh
2023-12-05 13:00:00,2023-12-05 14:00:00,10036.38,kWh
2023-12-05 14:00:00,2023-12-05 15:00:00,11341.38,kWh
2023-12-05 15:00:00,2023-12-05 16:00:00,13287.76,kWh
2023-12-05 16:00:00,2023-12-05 17:00:00,13121.47,kWh
2023-12-05 17:00:00,2023-12-05 18:00:00,12489.49,kWh
2023-12-05 18:00:00,2023-12-05 19:00:00,12945.51,kWh
2023-12-05 19:00:00,2023-12-05 20:00:00,10355.03,kWh
2023-12-05 20:00:00,2023-12-05 21:00:00,11924.67,kWh
2023-12-05 21:00:00,2023-12-05 22:00:00,11567.4,kWh
2023-12-05 22:00:00,2023-12-05 23:00:00,10468.41,kWh
2023-12-05 23:00:00,2023-12-06 00:00:00,11477.7,kWh
2023-12-06 00:00:00,2023-12-06 01:00:00,13297.36,kWh
2023-12-06 01:00:00,2023-12-06 02:00:00,14141.12,kWh
2023-12-06 02:00:00,2023-12-06 03:00:00,13790.92,kWh
2023-12-06 03:00:00,2023-12-06 04:00:00,11518.14,kWh
2023-12-06 04:00:00,2023-12-06 05:00:00,11131.88,kWh
2023-12-06 05:00:00,2023-12-06 06:00:00,12047.12,kWh
2023-12-06 06:00:00,2023-12-06 07:00:00,12527.93,kWh
2023-12-06 07:00:00,2023-12-06 08:00:00,9715.8,kWh
2023-12-06 08:00:00,2023-12-06 09:00:00,9829.74,kWh
2023-12-06 09:00:00,2023-12-06 10:00:00,9613.81,kWh
2023-12-06 10:00:00,2023-12-06 11:00:00,9271.94,kWh
2023-12-06 11:00:00,2023-12-06 12:00:00,9977.11,kWh
2023-12-06 12:00:00,2023-12-06 13:00:00,11009.59,kWh
2023-12-06 13:00:00,2023-12-06 14:00:00,11159.68,kWh
2023-12-06 14:00:00,2023-12-06 15:00:00,12030.24,kWh
2023-12-06 15:00:00,2023-12-06 16:00:00,10985.65,kWh
2023-12-06 16:00:00,2023-12-06 17:00:00,10952.7,kWh
2023-12-06 17:00:00,2023-12-06 18:00:00,11012.4,kWh
2023-12-06 18:00:00,2023-12-06 19:00:00,11067.92,kWh
2023-12-06 19:00:00,2023-12-06 20:00:00,10690.71,kWh
2023-12-06 20:00:00,2023-12-06 21:00:00,12573.76,kWh
2023-12-06 21:00:00,2023-12-06 22:00:00,11224.32,kWh
2023-12-06 22:00:00,2023-12-06 23:00:00,11317.14,kWh
2023-12-06 23:00:00,2023-12-07 00:00:00,11173.04,kWh
2023-12-07 00:00:00,2023-12-07 01:00:00,12404.99,kWh
2023-12-07 01:00:00,2023-12-07 02:00:00,11410.56,kWh
2023-12-07 02:00:00,2023-12-07 03:00:00,11972.67,kWh
2023-12-07 03:00:00,2023-12-07 04:00:00,11757.19,kWh
2023-12-07 04:00:00,2023-12-07 05:00:00,11447.81,kWh
2023-12-07 05:00:00,2023-12-07 06:00:00,11611.27,kWh
2023-12-07 06:00:00,2023-12-07 07:00:00,11490.09,kWh
2023-12-07 07:00:00,2023-12-07 08:00:00,11554.95,kWh
2023-12-07 08:00:00,2023-12-07 09:00:00,11869.03,kWh
2023-12-07 09:00:00,2023-12-07 10:00:00,11672.51,kWh
2023-12-07 10:00:00,2023-12-07 11:00:00,12043.73,kWh
2023-12-07 11:00:00,2023-12-07 12:00:00,11719.53,kWh
2023-12-07 12:00:00,2023-12-07 13:00:00,11223.53,kWh
2023-12-07 13:00:00,2023-12-07 14:00:00,11064.2,kWh
2023-12-07 14:00:00,2023-12-07 15:00:00,11849.69,kWh
2023-12-07 15:00:00,2023-12-07 16:00:00,11689.45,kWh
2023-12-07 16:00:00,2023-12-07 17:00:00,11121.18,kWh
2023-12-07 17:00:00,2023-12-07 18:00:00,11770.92,kWh
2023-12-07 18:00:00,2023-12-07 19:00:00,14117.26,kWh
2023-12-07 19:00:00,2023-12-07 20:00:00,14457.7,kWh
2023-12-07 20:00:00,2023-12-07 21:00:00,14256.32,kWh
